repo_url,script_path,language,failure_reason,fix_bucket,dependency,missing_path,fix_action,suggested_fix,log_path
https://github.com/google-deepmind/graphcast,graphcast/normalization.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01422_20260318_154113.log
https://github.com/google-deepmind/graphcast,graphcast/predictor_base.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01423_20260318_154113.log
https://github.com/google-deepmind/graphcast,graphcast/rollout.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01424_20260318_154114.log
https://github.com/google-deepmind/graphcast,graphcast/samplers_base.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01425_20260318_154114.log
https://github.com/google-deepmind/graphcast,graphcast/samplers_utils.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01426_20260318_154115.log
https://github.com/google-deepmind/graphcast,graphcast/solar_radiation.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01427_20260318_154116.log
https://github.com/google-deepmind/graphcast,graphcast/sparse_transformer.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01429_20260318_154116.log
https://github.com/google-deepmind/graphcast,graphcast/sparse_transformer_utils.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01430_20260318_154116.log
https://github.com/google-deepmind/graphcast,graphcast/transformer.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01431_20260318_154117.log
https://github.com/google-deepmind/graphcast,graphcast/typed_graph.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01432_20260318_154117.log
https://github.com/google-deepmind/graphcast,graphcast/typed_graph_net.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01433_20260318_154118.log
https://github.com/google-deepmind/graphcast,graphcast/xarray_jax.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01434_20260318_154119.log
https://github.com/google-deepmind/graphcast,graphcast/xarray_tree.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01436_20260318_154119.log
https://github.com/google-deepmind/graphcast,graphcast_demo.ipynb,notebook,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01438_20260318_154119.log
https://github.com/heberlr/UQ_PhysiCell,uq_physicell/bo/plots.py,python,missing_python_module:uq_physicell.database,missing_python_module,uq_physicell.database,,Install Python dependency: uq_physicell.database,Install Python dependency: uq_physicell.database,logs/repro_runs/run_01443_20260318_162535.log
https://github.com/int-brain-lab/iblapps,atlaselectrophysiology/plot_data.py,python,missing_python_module:brainbox.io,missing_python_module,brainbox.io,,Install Python dependency: brainbox.io,Install Python dependency: brainbox.io,logs/repro_runs/run_01456_20260318_162537.log
https://github.com/int-brain-lab/iblapps,dlc/overview_plot_dlc.py,python,missing_python_module:alf.io,missing_python_module,alf.io,,Install Python dependency: alf.io,Install Python dependency: alf.io,logs/repro_runs/run_01459_20260318_162537.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_1.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01465_20260318_140958.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_2.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01466_20260318_140959.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_3.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01467_20260318_140959.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_4.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01468_20260318_141000.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_4_pt2.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01469_20260318_141000.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_4_pt3.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01470_20260318_141001.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S1.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01471_20260318_141002.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S2.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01472_20260318_141003.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S2_pt2.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01473_20260318_141004.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S2_pt3.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01474_20260318_141004.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S3.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01475_20260318_141005.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S3_pt2.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01476_20260318_141006.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S4.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01477_20260318_141006.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S5.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01478_20260318_141007.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S6.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01479_20260318_141008.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S8.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01480_20260318_141009.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S9_pt1.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01481_20260318_141010.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S9_pt2.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01482_20260318_141010.log
https://github.com/immunoliugy/aging_mouse_thymus,code/Reproduce_Fig_S9_pt3.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01483_20260318_141011.log
https://github.com/jax-ml/jax,jax/_src/logging_config.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01487_20260318_154120.log
https://github.com/jtlovell/qtlTools,R/plotGeneModel.R,r,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01490_20260318_082530.log
https://github.com/kitzmanlab/mimips,mimips/uniformity/capture_qc_plots.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01491_20260318_114643.log
https://github.com/karpathy/nanoGPT,config/eval_gpt2.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01494_20260318_082531.log
https://github.com/karpathy/nanoGPT,config/eval_gpt2_large.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01495_20260318_082531.log
https://github.com/karpathy/nanoGPT,config/eval_gpt2_medium.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01496_20260318_082531.log
https://github.com/karpathy/nanoGPT,config/eval_gpt2_xl.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01497_20260318_082531.log
https://github.com/karpathy/nanoGPT,config/finetune_shakespeare.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01498_20260318_082531.log
https://github.com/karpathy/nanoGPT,config/train_gpt2.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01499_20260318_082531.log
https://github.com/karpathy/nanoGPT,config/train_shakespeare_char.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01500_20260318_082532.log
https://github.com/karpathy/nanoGPT,configurator.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01501_20260318_082532.log
https://github.com/krittisharma/frb_host_sharma2024,.ipynb_checkpoints/plot_combined_host_cutouts-checkpoint.ipynb,notebook,missing_python_module:prospect.fitting,missing_python_module,prospect.fitting,,Install Python dependency: prospect.fitting,Install Python dependency: prospect.fitting,logs/repro_runs/run_01502_20260318_162537.log
https://github.com/krittisharma/frb_host_sharma2024,plot_combined_host_cutouts.ipynb,notebook,missing_python_module:prospect.fitting,missing_python_module,prospect.fitting,,Install Python dependency: prospect.fitting,Install Python dependency: prospect.fitting,logs/repro_runs/run_01503_20260318_162537.log
https://github.com/krittisharma/frb_host_sharma2024,plot_host_cutouts.ipynb,notebook,missing_python_module:prospect.fitting,missing_python_module,prospect.fitting,,Install Python dependency: prospect.fitting,Install Python dependency: prospect.fitting,logs/repro_runs/run_01504_20260318_162537.log
https://github.com/krittisharma/frb_host_sharma2024,plot_ppxf_fits.ipynb,notebook,missing_python_module:prospect.fitting,missing_python_module,prospect.fitting,,Install Python dependency: prospect.fitting,Install Python dependency: prospect.fitting,logs/repro_runs/run_01505_20260318_162538.log
https://github.com/krittisharma/frb_host_sharma2024,plot_sed_fits.ipynb,notebook,missing_python_module:prospect.fitting,missing_python_module,prospect.fitting,,Install Python dependency: prospect.fitting,Install Python dependency: prospect.fitting,logs/repro_runs/run_01506_20260318_162538.log
https://github.com/lhqing/wmb2023,clustering/08-Plot.ipynb,notebook,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01508_20260318_135521.log
https://github.com/lhqing/wmb2023,integration/mC-ATAC/plot.ipynb,notebook,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01509_20260318_135521.log
https://github.com/lhqing/wmb2023,merfish/RNA-MERFISH/03.plot_and_assigngroup.ipynb,notebook,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01510_20260318_135521.log
https://github.com/lhqing/wmb2023,merfish/mC-MERFISH/08.qc_plot.ipynb,notebook,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01511_20260318_135521.log
https://github.com/lindermanlab/ssm,ssm/plots.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01512_20260318_082535.log
https://github.com/lilab-bcb/pegasus,pegasus/plotting/plot_library.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01522_20260318_154121.log
https://github.com/lme4/lme4,R/plot.R,r,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01531_20260318_082538.log
https://github.com/lme4/lme4,R/plots.R,r,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01532_20260318_082539.log
https://github.com/lme4/lme4,misc/plot_allFit.R,r,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01533_20260318_082540.log
https://github.com/marcpaga/sturgeon_dev,sturgeon_dev/plot.py,python,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01535_20260318_135521.log
https://github.com/lumicks/harbor,Analysis/(LUMICKS) Edge detection on a kymograph/Edge_detection.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01536_20260318_082540.log
https://github.com/lumicks/harbor,Analysis/(LUMICKS) Effective kon from a kymograph/kon.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01537_20260318_082540.log
https://github.com/lumicks/harbor,Analysis/(LUMICKS) Protein binding lifetime from kymograph/binding_lifetime.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01538_20260318_082540.log
https://github.com/lumicks/harbor,Analysis/Force Spectroscopy analysis/force_spectroscopy_analysis/foldometer/tools/plots.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01539_20260318_082540.log
https://github.com/lumicks/harbor,Experiment automation/(LUMICKS) Catch beads and DNA and record a kymograph/Catch_beads_DNA_record_Kymo.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01540_20260318_082540.log
https://github.com/martinit18/nested_fit,pynested_fit/widgets/plot.py,python,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01547_20260318_135522.log
https://github.com/mskilab/setton_hadi_choo_2023,notebooks/figures.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01565_20260318_141011.log
https://github.com/nanoporetech/qcat,qcat/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01569_20260318_082544.log
https://github.com/pearsonlab/autoencoded-vocal-analysis,ava/plotting/latent_projection.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01904_20260318_114649.log
https://github.com/pearsonlab/autoencoded-vocal-analysis,ava/plotting/shotgun_movie.py,python,missing_python_module:ava.models,missing_python_module,ava.models,,Install Python dependency: ava.models,Install Python dependency: ava.models,logs/repro_runs/run_01906_20260318_162539.log
https://github.com/pearsonlab/autoencoded-vocal-analysis,ava/plotting/tooltip_plot.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01907_20260318_114650.log
https://github.com/pablotano8/multi_timescale_RL,Ext_Fig_1_j_mdp_two_rewards.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01908_20260318_114650.log
https://github.com/pablotano8/multi_timescale_RL,Fig_2_g_train_lunar_multi_gamma.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01914_20260318_141538.log
https://github.com/radicamc/supreme-spoon,supreme_spoon/plotting.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01927_20260318_082556.log
https://github.com/queryverse/VegaLite.jl,src/dsl_vlplot_function/dsl_vlplot_function.jl,julia,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01928_20260318_135522.log
https://github.com/queryverse/VegaLite.jl,src/dsl_vlplot_function/shorthandparser.jl,julia,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01929_20260318_135523.log
https://github.com/queryverse/VegaLite.jl,src/dsl_vlplot_macro/dsl_vlplot_macro.jl,julia,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01930_20260318_135523.log
https://github.com/queryverse/VegaLite.jl,test/testhelper_create_vg_plot.jl,julia,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01932_20260318_135523.log
https://github.com/robertfeldt/BlackBoxOptim.jl,examples/vega_lite_fitness_plot_frontend.jl,julia,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01940_20260318_135523.log
https://github.com/robertfeldt/BlackBoxOptim.jl,ext/BlackBoxOptimRealtimePlotServerExt.jl,julia,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01941_20260318_135524.log
https://github.com/robertfeldt/BlackBoxOptim.jl,src/gui/realtime_plot.jl,julia,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01942_20260318_135524.log
https://github.com/pandas-dev/pandas,asv_bench/benchmarks/plotting.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01943_20260318_082558.log
https://github.com/pandas-dev/pandas,pandas/_config/__init__.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01944_20260318_082558.log
https://github.com/pandas-dev/pandas,pandas/_config/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01945_20260318_082558.log
https://github.com/pandas-dev/pandas,pandas/_config/dates.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01946_20260318_082559.log
https://github.com/pandas-dev/pandas,pandas/_config/display.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01947_20260318_082559.log
https://github.com/pandas-dev/pandas,pandas/_config/localization.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01948_20260318_082559.log
https://github.com/pandas-dev/pandas,pandas/core/config_init.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01949_20260318_082559.log
https://github.com/pandas-dev/pandas,pandas/plotting/__init__.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01950_20260318_082600.log
https://github.com/pandas-dev/pandas,pandas/plotting/_core.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01951_20260318_082600.log
https://github.com/pandas-dev/pandas,pandas/plotting/_matplotlib/__init__.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01952_20260318_082600.log
https://github.com/pandas-dev/pandas,pandas/plotting/_matplotlib/boxplot.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01953_20260318_082600.log
https://github.com/pandas-dev/pandas,pandas/plotting/_matplotlib/converter.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01954_20260318_082601.log
https://github.com/pandas-dev/pandas,pandas/plotting/_matplotlib/core.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01955_20260318_082602.log
https://github.com/pandas-dev/pandas,pandas/plotting/_matplotlib/groupby.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01956_20260318_082602.log
https://github.com/pandas-dev/pandas,pandas/plotting/_matplotlib/hist.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01957_20260318_082603.log
https://github.com/pandas-dev/pandas,pandas/plotting/_matplotlib/misc.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01958_20260318_082603.log
https://github.com/pandas-dev/pandas,pandas/plotting/_matplotlib/style.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01959_20260318_082603.log
https://github.com/pandas-dev/pandas,pandas/plotting/_matplotlib/timeseries.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01960_20260318_082603.log
https://github.com/pandas-dev/pandas,pandas/plotting/_matplotlib/tools.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01961_20260318_082603.log
https://github.com/pandas-dev/pandas,pandas/plotting/_misc.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01962_20260318_082604.log
https://github.com/rvlenth/emmeans,R/plot.emm.R,r,command_not_found,unknown,,,Manual inspection required,Manual inspection required,logs/repro_runs/run_01988_20260318_135525.log
https://github.com/schrodinger/pymol-open-source,testing/plot_timings.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_02006_20260318_154121.log
https://github.com/shekharlab/mouseVC,7-Misc/Figure1D.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02007_20260318_141012.log
https://github.com/seung-lab/neuroglancer,config/generate_code.js,,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02009_20260318_082619.log
https://github.com/seung-lab/neuroglancer,config/karma.benchmark.js,,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02010_20260318_082620.log
https://github.com/seung-lab/neuroglancer,config/karma.conf.js,,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02011_20260318_082620.log
https://github.com/seung-lab/neuroglancer,config/raw-data-loader.js,,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02012_20260318_082620.log
https://github.com/seung-lab/neuroglancer,config/resolve_real.js,,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02013_20260318_082620.log
https://github.com/seung-lab/neuroglancer,config/typescript_compiler_shim.js,,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02014_20260318_082620.log
https://github.com/seung-lab/neuroglancer,config/webpack.config.js,,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02015_20260318_082620.log
https://github.com/seung-lab/neuroglancer,config/webpack_alias_plugin.js,,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02016_20260318_082620.log
https://github.com/seung-lab/neuroglancer,config/webpack_helpers.js,,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02017_20260318_082620.log
https://github.com/seung-lab/neuroglancer,examples/dependent-project/config/webpack.config.js,,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_02018_20260318_082622.log
